player_id,name,date_of_birth,idade,position,sub_position,foot,height_in_cm,country_of_citizenship,current_club_name,market_value_in_eur,highest_market_value_in_eur,partidas_jogadas,minutos_jogados,gols,assistencias,posicao_projeto,player,nation,pos,age,born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY_x,Performance_CrdR_x,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_PK,Standard_PKatt,Performance_CrdY_y,Performance_CrdR_y,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG
466810,Ansu Fati,2002-10-31,23.0,Attack,Left Winger,right,178.0,Spain,Association sportive de Monaco Football Club,15000000.0,80000000.0,25,1085,11,0,Ponta,Ansu Fati,ESP,"MF,FW",22,2002,25,10,1093,12.1,11,0,11,8,3,4,1,0,0.91,0.0,0.91,0.66,0.66,11,43,24,55.8,3.54,1.98,0.19,0.33,3,4,1,0,0,9,6,3,8,2,9,,,0
538045,Kays Ruiz-Atil,2002-08-26,23.0,Midfield,Central Midfield,right,177.0,,Association de la Jeunesse auxerroise,750000.0,3000000.0,8,245,0,0,Meia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538998,Timothée Pembélé,2002-09-09,23.0,Defender,Right-Back,right,183.0,France,Le Havre Athletic Club,1800000.0,7000000.0,71,3546,3,2,Lateral,Timothee Pembele,FRA,"MF,DF",22,2002,14,2,381,4.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0,4,2,50.0,0.94,0.47,0.0,0.0,0,0,1,0,0,3,5,1,6,3,5,,,0
539665,Fredrik Oppegård,2002-08-07,23.0,Defender,Left-Back,left,175.0,Norway,Association de la Jeunesse auxerroise,1500000.0,1500000.0,32,1516,0,0,Lateral,Fredrik Oppegard,NOR,"MF,DF",22,2002,23,15,1246,13.8,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0,10,2,20.0,0.72,0.14,0.0,0.0,0,0,1,1,0,8,8,2,48,14,20,,,0
539795,Bryan Okoh,2003-05-16,23.0,Defender,Centre-Back,left,191.0,Switzerland,Association de la Jeunesse auxerroise,4000000.0,4000000.0,13,1006,3,0,Zagueiro,Bryan Okoh,SUI,DF,22,2003,13,12,1005,11.2,3,0,3,3,0,0,2,0,0.27,0.0,0.27,0.27,0.27,3,8,3,37.5,0.72,0.27,0.38,1.0,0,0,2,0,0,13,8,0,0,26,9,,,0
548254,Nathan Ngoy,2003-06-10,23.0,Defender,Centre-Back,right,183.0,Belgium,Lille Olympique Sporting Club,25000000.0,25000000.0,29,2404,1,2,Zagueiro,Nathan Ngoy,BEL,DF,22,2003,29,27,2405,26.7,1,2,3,1,0,0,10,1,0.04,0.07,0.11,0.04,0.11,1,22,6,27.3,0.82,0.22,0.05,0.17,0,0,10,1,0,20,11,0,6,38,21,,,0
557612,Sékou Mara,2002-07-30,23.0,Attack,Centre-Forward,right,183.0,France,Association de la Jeunesse auxerroise,4000000.0,12000000.0,86,3109,11,5,Centroavante,Sekou Mara,FRA,FW,23,2002,27,14,1226,13.6,3,2,5,3,0,0,0,0,0.22,0.15,0.37,0.22,0.37,3,33,12,36.4,2.42,0.88,0.09,0.25,0,0,0,0,0,27,27,2,0,3,7,,,0
559328,Emmanuel Emegha,2003-02-03,23.0,Attack,Centre-Forward,right,196.0,Netherlands,Racing Club de Strasbourg Alsace,25000000.0,28000000.0,65,4836,26,7,Centroavante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565821,Mika Biereth,2003-02-08,23.0,Attack,Centre-Forward,right,187.0,Denmark,Association sportive de Monaco Football Club,15000000.0,30000000.0,48,2302,15,4,Centroavante,Mika Biereth,DEN,FW,22,2003,32,12,1074,11.9,2,2,4,2,0,0,0,0,0.17,0.17,0.34,0.17,0.34,2,19,7,36.8,1.59,0.59,0.11,0.29,0,0,0,0,0,16,14,9,9,0,7,,,0
569385,Adil Aouchiche,2002-07-15,23.0,Midfield,Attacking Midfield,right,181.0,,Football Club Lorient-Bretagne Sud,2200000.0,10000000.0,81,3108,2,9,Meia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575693,Ibrahim Cissoko,2003-03-26,23.0,Attack,Left Winger,right,188.0,Netherlands,Toulouse Football Club,1500000.0,2500000.0,11,239,1,1,Ponta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581669,CJ Egan-Riley,2003-01-02,23.0,Defender,Centre-Back,right,183.0,England,Olympique de Marseille,9000000.0,16000000.0,11,626,0,0,Zagueiro,CJ Egan-Riley,ENG,"DF,MF",22,2003,11,8,624,6.9,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0,0,0,,0.0,0.0,,,0,0,1,1,0,5,5,0,1,2,7,,,0
585973,Johann Lepenant,2002-10-22,23.0,Midfield,Defensive Midfield,right,176.0,France,Football Club de Nantes,7000000.0,10000000.0,93,6413,3,4,Volante,Johann Lepenant,FRA,MF,22,2002,27,23,2173,24.1,0,1,1,0,0,0,4,0,0.0,0.04,0.04,0.0,0.04,0,22,7,31.8,0.91,0.29,0.0,0.0,0,0,4,0,0,29,48,0,73,26,47,,,0
597659,Charlie Cresswell,2002-08-17,23.0,Defender,Centre-Back,right,190.0,England,Toulouse Football Club,25000000.0,25000000.0,60,5126,6,3,Zagueiro,Charlie Cresswell,ENG,DF,22,2002,29,28,2533,28.1,3,2,5,3,0,0,8,0,0.11,0.07,0.18,0.11,0.18,3,38,12,31.6,1.35,0.43,0.08,0.25,0,0,8,0,0,31,15,4,2,30,14,,,0
617021,Ben Old,2002-08-13,23.0,Defender,Left-Back,left,173.0,New Zealand,AS Saint-Étienne,1800000.0,1800000.0,13,523,0,0,Lateral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618494,Tyler Morton,2002-10-31,23.0,Midfield,Defensive Midfield,right,185.0,England,Olympique Lyonnais,30000000.0,30000000.0,29,2524,2,2,Volante,Tyler Morton,ENG,MF,22,2002,29,29,2517,28.0,2,2,4,2,0,0,6,1,0.07,0.07,0.14,0.07,0.14,2,28,8,28.6,1.0,0.29,0.07,0.25,0,0,6,1,0,29,19,0,83,24,29,,,0
620313,Lucas Gourna-Douath,2003-08-05,22.0,Midfield,Defensive Midfield,right,185.0,France,Le Havre Athletic Club,6000000.0,12000000.0,76,4398,1,0,Volante,Lucas Gourna-Douath,FRA,MF,21,2003,15,14,1272,14.1,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,0,9,2,22.2,0.64,0.14,0.0,0.0,0,0,5,0,0,24,35,2,5,15,12,,,0
620315,Lenny Lacroix,2003-02-06,23.0,Defender,Centre-Back,right,186.0,France,Football Club de Metz,1200000.0,1250000.0,3,201,0,1,Zagueiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637803,Rafael Luís,2005-02-18,21.0,Midfield,Defensive Midfield,left,188.0,Portugal,Racing Club de Strasbourg Alsace,5000000.0,5000000.0,12,585,0,2,Volante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646829,Nathaniel Adjei,2002-08-21,23.0,Defender,Centre-Back,right,191.0,Ghana,Football Club Lorient-Bretagne Sud,1500000.0,2500000.0,30,2076,0,0,Zagueiro,Nathaniel Adjei,GHA,DF,22,2002,15,9,835,9.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,4,2,50.0,0.43,0.22,0.0,0.0,0,0,0,0,0,8,6,1,1,9,7,,,1
649457,Jean Botué,2002-08-07,23.0,Attack,Left Winger,left,184.0,Burkina Faso,AC Ajaccio,350000.0,900000.0,8,225,0,0,Ponta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652061,Adam Karabec,2003-07-02,23.0,Midfield,Attacking Midfield,left,187.0,Czech Republic,Olympique Lyonnais,7000000.0,8000000.0,21,925,1,0,Meia,Adam Karabec,CZE,"MF,FW",22,2003,21,11,922,10.2,1,0,1,1,0,0,3,0,0.1,0.0,0.1,0.1,0.1,1,9,5,55.6,0.88,0.49,0.11,0.2,0,0,3,0,0,14,20,3,80,1,3,,,0
652275,Hákon Arnar Haraldsson,2003-04-10,23.0,Midfield,Attacking Midfield,right,178.0,Iceland,Lille Olympique Sporting Club,25000000.0,25000000.0,83,5532,15,6,Meia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655006,Diego Moreira,2004-08-06,21.0,Midfield,Left Midfield,left,179.0,Belgium,Racing Club de Strasbourg Alsace,25000000.0,25000000.0,66,4894,6,14,Meia,Diego Moreira,BEL,MF,20,2004,27,23,2034,22.6,4,6,10,4,0,0,4,0,0.18,0.27,0.44,0.18,0.44,4,29,11,37.9,1.28,0.49,0.14,0.36,0,0,4,0,0,17,27,8,89,20,25,,,0
655012,Lucas Stassin,2004-11-29,21.0,Attack,Centre-Forward,right,183.0,Belgium,AS Saint-Étienne,15000000.0,18000000.0,28,1868,12,5,Centroavante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655217,Samson Baidoo,2004-03-31,22.0,Defender,Centre-Back,right,190.0,Austria,Racing Club de Lens,25000000.0,25000000.0,23,1827,2,1,Zagueiro,Samson Baidoo,AUT,DF,21,2004,23,20,1827,20.3,2,1,3,2,0,0,2,0,0.1,0.05,0.15,0.1,0.15,2,16,4,25.0,0.79,0.2,0.13,0.5,0,0,2,0,0,20,5,1,0,25,23,,,0
658534,Lasso Coulibaly,2002-10-19,23.0,Attack,Right Winger,right,176.0,Cote d'Ivoire,Association de la Jeunesse auxerroise,800000.0,1500000.0,20,350,1,0,Ponta,Lasso Coulibaly,CIV,MF,22,2002,17,1,321,3.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0,3,0,0.0,0.84,0.0,0.0,,0,0,1,0,0,10,11,2,18,6,5,,,0
659089,Ilya Zabarnyi,2002-09-01,23.0,Defender,Centre-Back,right,189.0,Ukraine,Paris Saint-Germain Football Club,40000000.0,55000000.0,28,2387,1,0,Zagueiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659513,Soumaïla Coulibaly,2003-10-14,22.0,Defender,Centre-Back,left,191.0,France,Stade brestois 29,6000000.0,9000000.0,23,1776,0,1,Zagueiro,Soumaïla Coulibaly,FRA,DF,21,2003,16,15,1338,14.9,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0,6,2,33.3,0.4,0.13,0.0,0.0,0,0,3,0,0,26,20,1,1,13,12,,,1
659520,Bilal Nadir,2003-11-28,22.0,Midfield,Central Midfield,left,179.0,Morocco,Olympique de Marseille,8000000.0,9000000.0,40,1077,1,4,Meia,Bilal Nadir,MAR,MF,21,2003,20,5,598,6.6,0,4,4,0,0,0,6,1,0.0,0.6,0.6,0.0,0.6,0,7,1,14.3,1.05,0.15,0.0,0.0,0,0,6,1,1,24,4,1,10,6,9,,,0
659542,Elye Wahi,2003-01-02,23.0,Attack,Centre-Forward,right,184.0,Cote d'Ivoire,Olympique Gymnaste Club Nice Côte d'Azur,18000000.0,40000000.0,139,8061,49,14,Centroavante,Elye Wahi,CIV,FW,22,2003,14,11,922,10.2,5,1,6,4,1,1,5,0,0.49,0.1,0.59,0.39,0.49,5,23,15,65.2,2.25,1.46,0.17,0.27,1,1,5,0,0,21,5,20,9,2,4,,,0
659543,Matthis Abline,2003-03-28,23.0,Attack,Centre-Forward,right,182.0,France,Football Club de Nantes,20000000.0,22000000.0,119,7226,23,10,Centroavante,Matthis Abline,FRA,"FW,MF",22,2003,32,27,2494,27.7,6,4,10,6,0,1,6,0,0.22,0.14,0.36,0.22,0.36,6,84,22,26.2,3.03,0.79,0.07,0.27,0,1,6,0,0,32,42,5,62,9,13,,,0
660860,Diego Coppola,2003-12-28,22.0,Defender,Centre-Back,right,193.0,Italy,Paris Football Club,18000000.0,18000000.0,13,1170,0,2,Zagueiro,Diego Coppola,ITA,DF,21,2003,13,13,1170,13.0,0,2,2,0,0,0,1,0,0.0,0.15,0.15,0.0,0.15,0,5,3,60.0,0.38,0.23,0.0,0.0,0,0,1,0,0,6,3,0,0,7,9,,,1
660867,Julio Enciso,2004-01-23,22.0,Midfield,Attacking Midfield,right,173.0,Paraguay,Racing Club de Strasbourg Alsace,25000000.0,25000000.0,27,1893,3,6,Meia,Julio Enciso,PAR,"MF,FW",21,2004,27,22,1883,20.9,3,6,9,2,1,1,2,0,0.14,0.29,0.43,0.1,0.38,3,61,22,36.1,2.92,1.05,0.03,0.09,1,1,2,0,0,20,31,5,61,7,10,,,0
670681,João Neves,2004-09-27,21.0,Midfield,Central Midfield,right,171.0,Portugal,Paris Saint-Germain Football Club,140000000.0,140000000.0,50,3137,8,9,Meia,João Neves,POR,MF,20,2004,21,13,1287,14.3,5,1,6,5,0,0,0,0,0.35,0.07,0.42,0.35,0.42,5,27,6,22.2,1.89,0.42,0.19,0.83,0,0,0,0,0,13,13,0,4,6,14,,,0
670847,Mohamed-Ali Cho,2004-01-19,22.0,Attack,Right Winger,left,182.0,France,Olympique Gymnaste Club Nice Côte d'Azur,15000000.0,15000000.0,121,6360,12,11,Ponta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671590,Daouda Guindo,2002-10-14,23.0,Defender,Left-Back,left,183.0,Mali,Stade brestois 29,4500000.0,4500000.0,25,1687,1,1,Lateral,Daouda Guindo,MLI,DF,22,2002,25,19,1686,18.7,1,1,2,1,0,0,4,1,0.05,0.05,0.11,0.05,0.11,1,21,5,23.8,1.12,0.27,0.05,0.2,0,0,4,1,0,26,15,4,38,30,30,,,0
671594,Kamory Doumbia,2003-02-18,23.0,Midfield,Attacking Midfield,right,170.0,Mali,Stade brestois 29,9000000.0,9000000.0,113,5455,18,14,Meia,Kamory Doumbia,MLI,MF,22,2003,24,22,1750,19.4,5,4,9,5,0,0,6,0,0.26,0.21,0.46,0.26,0.46,5,43,14,32.6,2.21,0.72,0.12,0.36,0,0,6,0,0,29,21,2,20,20,30,,,0
677057,Giorgi Abuashvili,2003-02-08,23.0,Attack,Left Winger,right,175.0,Georgia,Football Club de Metz,1000000.0,1200000.0,23,687,2,0,Ponta,Giorgi Abuashvili,GEO,"MF,FW",22,2003,23,6,698,7.8,2,0,2,2,0,0,1,0,0.26,0.0,0.26,0.26,0.26,2,23,9,39.1,2.97,1.16,0.09,0.22,0,0,1,0,0,8,11,1,38,5,8,,,0
683625,Jacen Russell-Rowe,2002-09-13,23.0,Attack,Centre-Forward,right,183.0,Canada,Toulouse Football Club,3000000.0,3500000.0,13,469,1,0,Centroavante,Jacen Russell-Rowe,CAN,FW,22,2002,13,5,472,5.2,1,0,1,1,0,0,0,0,0.19,0.0,0.19,0.19,0.19,1,11,4,36.4,2.1,0.76,0.09,0.25,0,0,0,0,0,9,1,1,3,1,3,,,0
708265,Bradley Barcola,2002-09-02,23.0,Attack,Left Winger,right,187.0,France,Paris Saint-Germain Football Club,70000000.0,70000000.0,128,7283,34,30,Ponta,Bradley Barcola,FRA,FW,22,2002,29,21,1743,19.4,11,1,12,11,0,0,2,0,0.57,0.05,0.62,0.57,0.62,11,66,30,45.5,3.41,1.55,0.17,0.37,0,0,2,0,0,20,10,6,26,12,16,,,0
708678,Isaak Touré,2003-03-28,23.0,Defender,Centre-Back,left,206.0,France,Football Club Lorient-Bretagne Sud,1200000.0,8000000.0,48,3707,2,1,Zagueiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710885,Mario Sauer,2004-05-15,22.0,Midfield,Central Midfield,right,180.0,Slovakia,Toulouse Football Club,1500000.0,2000000.0,25,638,1,0,Meia,Mario Sauer,SVK,MF,21,2004,25,6,651,7.2,1,0,1,1,0,0,4,0,0.14,0.0,0.14,0.14,0.14,1,14,3,21.4,1.94,0.41,0.07,0.33,0,0,4,0,0,12,3,0,7,10,6,,,0
711980,Guéla Doué,2002-10-17,23.0,Defender,Right-Back,right,187.0,Cote d'Ivoire,Racing Club de Strasbourg Alsace,20000000.0,20000000.0,82,6018,3,12,Lateral,Guéla Doué,CIV,"DF,MF",22,2002,24,23,2061,22.9,2,6,8,2,0,0,3,0,0.09,0.26,0.35,0.09,0.35,2,12,5,41.7,0.52,0.22,0.17,0.4,0,0,3,0,0,42,24,0,52,27,38,,,0
724129,Matias Fernandez-Pardo,2005-02-03,21.0,Attack,Centre-Forward,right,188.0,Belgium,Lille Olympique Sporting Club,35000000.0,35000000.0,51,3447,12,8,Centroavante,Matias Fernandez-Pardo,BEL,"FW,MF",20,2005,29,27,2370,26.3,8,5,13,6,2,2,5,0,0.3,0.19,0.49,0.23,0.42,8,68,30,44.1,2.58,1.14,0.09,0.2,2,2,5,0,0,15,40,16,57,8,14,,,0
743386,Malick Fofana,2005-03-31,21.0,Attack,Left Winger,right,169.0,Belgium,Olympique Lyonnais,30000000.0,30000000.0,58,2887,10,6,Ponta,Malick Fofana,BEL,"MF,FW",20,2005,12,9,749,8.3,2,1,3,2,0,0,1,0,0.24,0.12,0.36,0.24,0.36,2,19,9,47.4,2.28,1.08,0.11,0.22,0,0,1,0,0,11,22,3,29,3,5,,,0
743496,Kévin Danois,2004-06-28,22.0,Midfield,Central Midfield,right,183.0,France,Association de la Jeunesse auxerroise,20000000.0,20000000.0,56,4299,3,1,Meia,Kévin Danois,FRA,MF,21,2004,33,32,2830,31.4,3,1,4,3,0,0,3,0,0.1,0.03,0.13,0.1,0.13,3,25,8,32.0,0.8,0.25,0.12,0.38,0,0,3,0,0,33,26,3,130,38,48,,,0
743515,Robin Risser,2004-12-02,21.0,Goalkeeper,Goalkeeper,right,193.0,France,Racing Club de Lens,30000000.0,30000000.0,33,2970,0,1,Goleiro,Robin Risser,FRA,GK,20,2004,33,33,2970,33.0,0,1,1,0,0,0,2,0,0.0,0.03,0.03,0.0,0.03,0,0,0,,0.0,0.0,,,0,0,2,0,0,0,5,0,0,0,0,,,0
743599,Emersonn,2004-07-16,21.0,Attack,Centre-Forward,right,193.0,Brazil,Toulouse Football Club,8000000.0,8000000.0,27,1504,6,2,Centroavante,Emersonn,BRA,FW,21,2004,27,18,1499,16.7,6,2,8,6,0,0,5,1,0.36,0.12,0.48,0.36,0.48,6,51,19,37.3,3.06,1.14,0.12,0.32,0,0,5,1,0,40,10,5,8,7,8,,,0
745173,Mamadou Coulibaly,2004-04-21,22.0,Midfield,Central Midfield,left,179.0,France,Association sportive de Monaco Football Club,15000000.0,15000000.0,31,1504,3,3,Meia,Mamadou Coulibaly,FRA,MF,21,2004,25,15,1381,15.3,3,3,6,3,0,0,7,1,0.2,0.2,0.39,0.2,0.39,3,13,5,38.5,0.85,0.33,0.23,0.6,0,0,7,1,0,31,16,3,15,21,21,,,0
745461,Luca Koleosho,2004-09-15,21.0,Attack,Right Winger,right,175.0,Italy,Paris Football Club,6000000.0,12000000.0,16,543,3,1,Ponta,Luca Koleosho,ITA,MF,20,2004,16,3,554,6.2,3,1,4,3,0,0,0,0,0.49,0.16,0.65,0.49,0.65,3,17,10,58.8,2.76,1.62,0.18,0.3,0,0,0,0,0,10,4,1,15,3,15,,,0
750878,Obed Nkambadio,2003-02-07,23.0,Goalkeeper,Goalkeeper,right,190.0,France,Paris Football Club,5000000.0,7000000.0,12,1080,0,0,Goleiro,Obed Nkambadio,FRA,GK,22,2003,12,12,1080,12.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,,,0
750904,Tom Louchet,2003-05-04,23.0,Midfield,Right Midfield,both,178.0,France,Olympique Gymnaste Club Nice Côte d'Azur,7000000.0,7000000.0,62,2530,5,4,Meia,Tom Louchet,FRA,MF,22,2003,27,14,1367,15.2,3,2,5,3,0,0,1,1,0.2,0.13,0.33,0.2,0.33,3,21,6,28.6,1.38,0.4,0.14,0.5,0,0,1,1,0,16,13,0,51,9,17,,,0
766412,Théo Le Bris,2002-10-01,23.0,Midfield,Right Midfield,right,170.0,France,Football Club Lorient-Bretagne Sud,5000000.0,5000000.0,85,4919,4,6,Meia,Théo Le Bris,FRA,MF,22,2002,28,22,1893,21.0,2,2,4,2,0,0,0,0,0.1,0.1,0.19,0.1,0.19,2,17,7,41.2,0.81,0.33,0.12,0.29,0,0,0,0,0,8,7,0,81,17,28,,,0
770407,Elysée Logbo,2004-05-06,22.0,Attack,Centre-Forward,left,188.0,France,Le Havre Athletic Club,300000.0,800000.0,11,268,0,0,Centroavante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770436,Simon Ebonog,2004-08-16,21.0,Midfield,Central Midfield,right,186.0,France,Le Havre Athletic Club,4500000.0,4500000.0,34,1781,1,0,Meia,Simon Ebonog,CMR,MF,20,2004,30,21,1759,19.5,1,0,1,1,0,0,8,0,0.05,0.0,0.05,0.05,0.05,1,22,4,18.2,1.13,0.2,0.05,0.25,0,0,8,0,0,29,34,0,16,24,21,,,0
782630,Khalil Fayad,2004-06-09,22.0,Midfield,Central Midfield,right,172.0,Morocco,Montpellier HSC,5000000.0,5000000.0,67,2750,3,2,Meia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
786436,Ismaël Doukouré,2003-07-24,22.0,Defender,Centre-Back,right,183.0,France,Racing Club de Strasbourg Alsace,20000000.0,20000000.0,105,8521,2,4,Zagueiro,Ismaël Doukouré,FRA,"DF,MF",22,2003,25,25,2072,23.0,0,2,2,0,0,0,4,2,0.0,0.09,0.09,0.0,0.09,0,7,3,42.9,0.3,0.13,0.0,0.0,0,0,4,2,0,21,17,0,3,24,11,,,2
